level_0,Model,Make,Year,AdjWeight,match_index,baseModel,displ,cylinders,trany,comb08,combinedUF,combE,highway08,city08,UCity,UHighway,atvType,rangeHwyA,RangeHwy,Range,MFRCode,VehicleID
10870.0,Edge FWD,Ford,2011,4375.0,7639.0,edge,3.5,6.0,Automatic (S6),21,0.0,0.0,27,19,23.3,37.5,ICE,0.0,0.0,0,,10870
10871.0,Edge FWD,Ford,2011,4375.0,7639.0,edge,3.7,6.0,Automatic (S6),20,0.0,0.0,25,18,23.3,35.8,ICE,0.0,0.0,0,,10871
10872.0,Rogue FWD,Nissan,2011,4375.0,7639.0,rogue,2.5,4.0,Automatic (variable gear ratios),24,0.0,0.0,28,22,28.5443,39.2213,ICE,0.0,0.0,0,,10872
10873.0,HHR FWD,Chevrolet,2011,3458.3333333333335,7580.0,hhr,2.4,4.0,Automatic 4-spd,24,0.0,0.0,29,22,27.5,41.5,ICE,0.0,0.0,0,,10873
10874.0,HHR FWD,Chevrolet,2011,3458.3333333333335,7580.0,hhr,2.2,4.0,Automatic 4-spd,24,0.0,0.0,30,21,27.3,42.2,ICE,0.0,0.0,0,,10874
10875.0,HHR FWD,Chevrolet,2011,3458.3333333333335,7580.0,hhr,2.2,4.0,Manual 5-spd,26,0.0,0.0,31,22,28.5,44.8,ICE,0.0,0.0,0,,10875
10876.0,HHR FWD,Chevrolet,2011,3458.3333333333335,7580.0,hhr,2.4,4.0,Manual 5-spd,25,0.0,0.0,29,22,27.6,41.9,ICE,0.0,0.0,0,,10876
10877.0,HHR Panel FWD,Chevrolet,2011,3500.0,7581.0,hhr,2.4,4.0,Automatic 4-spd,24,0.0,0.0,29,22,27.5,41.5,ICE,0.0,0.0,0,,10877
10878.0,HHR Panel FWD,Chevrolet,2011,3500.0,7581.0,hhr,2.2,4.0,Automatic 4-spd,24,0.0,0.0,30,21,27.3,42.2,ICE,0.0,0.0,0,,10878
10879.0,HHR Panel FWD,Chevrolet,2011,3500.0,7581.0,hhr,2.2,4.0,Manual 5-spd,26,0.0,0.0,31,22,28.5,44.8,ICE,0.0,0.0,0,,10879
10880.0,HHR Panel FWD,Chevrolet,2011,3500.0,7581.0,hhr,2.4,4.0,Manual 5-spd,25,0.0,0.0,29,22,27.6,41.9,ICE,0.0,0.0,0,,10880
10881.0,Equinox FWD,Chevrolet,2011,4150.0,7573.0,equinox,2.4,4.0,Automatic 6-spd,26,0.0,0.0,31,22,28.4,45.1,ICE,0.0,0.0,0,,10881
10882.0,Equinox FWD,Chevrolet,2011,4150.0,7573.0,equinox,3.0,6.0,Automatic 6-spd,19,0.0,0.0,23,16,20.3,32.3,ICE,0.0,0.0,0,,10882
10883.0,Terrain FWD,GMC,2011,5000.0,7588.0,terrain,2.4,4.0,Automatic 6-spd,26,0.0,0.0,31,22,28.4,45.1,ICE,0.0,0.0,0,,10883
10884.0,Traverse FWD,Chevrolet,2011,5000.0,7588.0,traverse,3.6,6.0,Automatic 6-spd,19,0.0,0.0,24,17,20.6,33.0,ICE,0.0,0.0,0,,10884
10885.0,Terrain FWD,GMC,2011,5000.0,7588.0,terrain,3.0,6.0,Automatic 6-spd,19,0.0,0.0,23,16,20.3,32.3,ICE,0.0,0.0,0,,10885
10886.0,Escalade Hybrid 2WD,Cadillac,2011,6500.0,7547.0,escalade,6.0,8.0,Automatic (variable gear ratios),21,0.0,0.0,23,20,25.8,32.8,HEV,0.0,0.0,0,,10886
10887.0,Escalade Hybrid 4WD,Cadillac,2011,6500.0,7547.0,escalade,6.0,8.0,Automatic (variable gear ratios),21,0.0,0.0,23,20,25.2,32.4,HEV,0.0,0.0,0,,10887
10888.0,Escape Hybrid FWD,Ford,2011,6500.0,7547.0,escape,2.5,4.0,Automatic (variable gear ratios),32,0.0,0.0,30,34,45.2,42.9,HEV,0.0,0.0,0,,10888
10889.0,Escape Hybrid 4WD,Ford,2011,6500.0,7547.0,escape,2.5,4.0,Automatic (variable gear ratios),29,0.0,0.0,27,30,39.8484,38.099,HEV,0.0,0.0,0,,10889
10890.0,Enclave FWD,Buick,2011,5500.0,7533.0,enclave,3.6,6.0,Automatic 6-spd,19,0.0,0.0,24,17,20.6,33.0,ICE,0.0,0.0,0,,10890
10891.0,Enclave AWD,Buick,2011,5500.0,7533.0,enclave,3.6,6.0,Automatic 6-spd,18,0.0,0.0,22,16,19.5,31.1,ICE,0.0,0.0,0,,10891
10892.0,Escalade 2WD,Cadillac,2011,6000.0,7546.0,escalade,6.2,8.0,Automatic 6-spd,16,0.0,0.0,18,14,17.3,28.4,ICE,0.0,0.0,0,,10892
10893.0,Escalade ESV 2WD,Cadillac,2011,6000.0,7546.0,escalade,6.2,8.0,Automatic 6-spd,16,0.0,0.0,18,14,17.3,28.4,ICE,0.0,0.0,0,,10893
10894.0,Suburban 2500 2WD,Chevrolet,2011,6500.0,7559.0,suburban,6.0,8.0,Automatic 6-spd,12,0.0,0.0,16,10,12.7,21.7,ICE,0.0,0.0,0,,10894
10895.0,Suburban 2500 4WD,Chevrolet,2011,6500.0,7559.0,suburban,6.0,8.0,Automatic 6-spd,12,0.0,0.0,16,10,12.6,21.2,ICE,0.0,0.0,0,,10895
10896.0,Tucson 2WD,Hyundai,2011,3578.125,7720.0,tucson,2.4,4.0,Automatic 6-spd,25,0.0,0.0,30,22,27.4,43.0456,ICE,0.0,0.0,0,,10896
10897.0,Tucson 2WD,Hyundai,2011,3578.125,7720.0,tucson,2.4,4.0,Manual 6-spd,23,0.0,0.0,28,21,26.1,40.3,ICE,0.0,0.0,0,,10897
10898.0,Tucson 2WD,Hyundai,2011,3578.125,7720.0,tucson,2.0,4.0,Automatic 6-spd,25,0.0,0.0,30,23,28.8,42.9,ICE,0.0,0.0,0,,10898
10899.0,Tucson 2WD,Hyundai,2011,3578.125,7720.0,tucson,2.0,4.0,Manual 5-spd,23,0.0,0.0,27,20,25.8,37.6,ICE,0.0,0.0,0,,10899
10900.0,Tucson 4WD,Hyundai,2011,3578.125,7720.0,tucson,2.4,4.0,Automatic 6-spd,24,0.0,0.0,28,21,26.7069,39.0985,ICE,0.0,0.0,0,,10900
10901.0,Tucson 4WD,Hyundai,2011,3578.125,7720.0,tucson,2.4,4.0,Manual 6-spd,22,0.0,0.0,26,20,24.6,37.2,ICE,0.0,0.0,0,,10901
10902.0,Sportage 2WD,Kia,2011,3656.25,7761.0,sportage,2.4,4.0,Automatic 6-spd,25,0.0,0.0,30,22,27.4615,42.9897,ICE,0.0,0.0,0,,10902
10903.0,Sportage 2WD,Kia,2011,3656.25,7761.0,sportage,2.4,4.0,Manual 6-spd,23,0.0,0.0,28,21,26.1,40.2,ICE,0.0,0.0,0,,10903
10904.0,Sportage 4WD,Kia,2011,3656.25,7761.0,sportage,2.4,4.0,Automatic 6-spd,23,0.0,0.0,27,21,26.1,38.8419,ICE,0.0,0.0,0,,10904
10905.0,Sportage 4WD,Kia,2011,3656.25,7761.0,sportage,2.4,4.0,Manual 6-spd,22,0.0,0.0,26,20,24.7,37.2,ICE,0.0,0.0,0,,10905
10906.0,Sportage 2WD,Kia,2011,3656.25,7761.0,sportage,2.0,4.0,Automatic 6-spd,24,0.0,0.0,27,22,27.6,40.2,ICE,0.0,0.0,0,KMX,10906
10907.0,Sportage 4WD,Kia,2011,3656.25,7761.0,sportage,2.0,4.0,Automatic 6-spd,23,0.0,0.0,25,21,27.0,38.4,ICE,0.0,0.0,0,KMX,10907
10908.0,ML350,Mercedes-Benz,2011,5000.0,7864.0,ml-class,3.5,6.0,Automatic 7-spd,17,0.0,0.0,21,16,19.3,28.4,ICE,0.0,0.0,0,,10908
10909.0,XC60 FWD,Volvo,2011,4250.0,8050.0,xc60,3.2,6.0,Automatic (S6),21,0.0,0.0,25,18,22.8197,34.5424,ICE,0.0,0.0,0,,10909
10910.0,XC70 FWD,Volvo,2011,4250.0,8056.0,xc70,3.2,6.0,Automatic (S6),21,0.0,0.0,25,18,22.8197,34.5424,ICE,0.0,0.0,0,,10910
10911.0,XC90 FWD,Volvo,2011,5000.0,8060.0,xc90,3.2,6.0,Automatic (S6),18,0.0,0.0,22,16,19.9,30.8,ICE,0.0,0.0,0,,10911
10912.0,Tiguan,Volkswagen,2011,3916.6666666666665,8033.0,tiguan,2.0,4.0,Automatic (S6),22,0.0,0.0,25,20,24.4,34.5,ICE,0.0,0.0,0,,10912
10913.0,Tiguan,Volkswagen,2011,3916.6666666666665,8033.0,tiguan,2.0,4.0,Manual 6-spd,21,0.0,0.0,26,18,21.7,35.8,ICE,0.0,0.0,0,,10913
10914.0,Tiguan 4motion,Volkswagen,2011,3916.6666666666665,8033.0,tiguan,2.0,4.0,Automatic (S6),21,0.0,0.0,25,19,24.0,34.9,ICE,0.0,0.0,0,,10914
10915.0,Q5,Audi,2011,4500.0,7462.0,q5,2.0,4.0,Automatic (S8),22,0.0,0.0,27,20,24.6,35.9,ICE,0.0,0.0,0,,10915
10916.0,Q5,Audi,2011,4500.0,7462.0,q5,3.2,6.0,Automatic (S6),20,0.0,0.0,23,18,22.7,30.7,ICE,0.0,0.0,0,,10916
10917.0,Q7,Audi,2011,5639.705882352941,7463.0,q7,3.0,6.0,Automatic (S8),18,0.0,0.0,21,16,19.2896,29.8624,ICE,0.0,0.0,0,,10917
10918.0,Endeavor AWD,Mitsubishi,2011,4500.0,7821.0,endeavor,3.8,6.0,Automatic (S4),17,0.0,0.0,19,15,18.4,26.9,ICE,0.0,0.0,0,,10918
10919.0,Edge AWD,Ford,2011,4625.0,7638.0,edge,3.5,6.0,Automatic (S6),20,0.0,0.0,25,18,22.0,34.7,ICE,0.0,0.0,0,,10919
10920.0,Edge AWD,Ford,2011,4625.0,7638.0,edge,3.5,6.0,Automatic 6-spd,21,0.0,0.0,25,18,22.8,35.7,ICE,0.0,0.0,0,,10920
10921.0,Edge AWD,Ford,2011,4625.0,7638.0,edge,3.7,6.0,Automatic (S6),19,0.0,0.0,23,17,21.4583,31.622,ICE,0.0,0.0,0,,10921
10922.0,Rogue AWD,Nissan,2011,4625.0,7638.0,rogue,2.5,4.0,Automatic (variable gear ratios),24,0.0,0.0,26,22,28.1394,36.7669,ICE,0.0,0.0,0,,10922
10923.0,Equinox AWD,Chevrolet,2011,4400.0,7572.0,equinox,2.4,4.0,Automatic 6-spd,23,0.0,0.0,28,20,25.8,40.2,ICE,0.0,0.0,0,,10923
10924.0,Equator 2WD,Suzuki,2011,4400.0,7572.0,equator,2.5,4.0,Automatic 5-spd,19,0.0,0.0,22,17,20.9,30.6,ICE,0.0,0.0,0,,10924
10925.0,Equator 2WD,Suzuki,2011,4400.0,7572.0,equator,2.5,4.0,Manual 5-spd,21,0.0,0.0,23,19,24.5,31.8,ICE,0.0,0.0,0,,10925
10926.0,Equinox AWD,Chevrolet,2011,4400.0,7572.0,equinox,3.0,6.0,Automatic 6-spd,19,0.0,0.0,23,16,20.3,32.3,ICE,0.0,0.0,0,,10926
10927.0,Equator 2WD,Suzuki,2011,4400.0,7572.0,equator,4.0,6.0,Automatic 5-spd,17,0.0,0.0,20,15,18.5,27.5,ICE,0.0,0.0,0,,10927
10928.0,Equator 4WD,Suzuki,2011,4400.0,7572.0,equator,4.0,6.0,Automatic 5-spd,16,0.0,0.0,19,15,17.9458,26.2344,ICE,0.0,0.0,0,,10928
10929.0,Terrain AWD,GMC,2011,4500.0,7988.0,terrain,2.4,4.0,Automatic 6-spd,23,0.0,0.0,28,20,25.8,40.2,ICE,0.0,0.0,0,,10929
10930.0,Tribute FWD FFV,Mazda,2011,4500.0,7988.0,tribute,3.0,6.0,Automatic 6-spd,21,0.0,0.0,25,19,24.0,34.8,ICE,0.0,0.0,0,,10930
10931.0,Tribute FWD,Mazda,2011,4500.0,7988.0,tribute,2.5,4.0,Manual 5-spd,25,0.0,0.0,28,23,28.8,39.2,ICE,0.0,0.0,0,,10931
10932.0,Tribute FWD,Mazda,2011,4500.0,7988.0,tribute,2.5,4.0,Automatic 6-spd,23,0.0,0.0,28,21,26.2499,39.3,ICE,0.0,0.0,0,,10932
10933.0,Terrain AWD,GMC,2011,4500.0,7988.0,terrain,3.0,6.0,Automatic 6-spd,19,0.0,0.0,23,16,20.3,32.3,ICE,0.0,0.0,0,,10933
10934.0,Tribute 4WD FFV,Mazda,2011,4500.0,7988.0,tribute,3.0,6.0,Automatic 6-spd,20,0.0,0.0,23,18,22.7,31.8,ICE,0.0,0.0,0,,10934
10935.0,Tribute 4WD,Mazda,2011,4500.0,7988.0,tribute,2.5,4.0,Automatic 6-spd,22,0.0,0.0,26,20,25.4,37.0,ICE,0.0,0.0,0,,10935
10936.0,Tribeca AWD,Subaru,2011,4500.0,7988.0,tribeca,3.6,6.0,Automatic (S5),18,0.0,0.0,21,16,20.0,29.5,ICE,0.0,0.0,0,,10936
10937.0,SRX AWD,Cadillac,2011,4916.666666666667,7552.0,srx,3.0,6.0,Automatic (S6),19,0.0,0.0,22,17,21.5,31.3,ICE,0.0,0.0,0,,10937
10938.0,SRX AWD,Cadillac,2011,4916.666666666667,7552.0,srx,2.8,6.0,Automatic (S6),18,0.0,0.0,22,16,19.2436,30.3,ICE,0.0,0.0,0,,10938
10939.0,Traverse AWD,Chevrolet,2011,5250.0,7587.0,traverse,3.6,6.0,Automatic 6-spd,19,0.0,0.0,23,16,20.0,31.6,ICE,0.0,0.0,0,,10939
10940.0,Acadia AWD,GMC,2011,6000.0,7548.0,acadia,3.6,6.0,Automatic 6-spd,19,0.0,0.0,23,16,20.0,31.6,ICE,0.0,0.0,0,,10940
10941.0,Escalade AWD,Cadillac,2011,6000.0,7548.0,escalade,6.2,8.0,Automatic 6-spd,15,0.0,0.0,18,13,17.1,27.4996,ICE,0.0,0.0,0,,10941
10942.0,Escalade ESV AWD,Cadillac,2011,6000.0,7548.0,escalade,6.2,8.0,Automatic 6-spd,14,0.0,0.0,18,13,15.4,24.2,ICE,0.0,0.0,0,,10942
10943.0,Escalade Ext AWD,Cadillac,2011,6000.0,7548.0,escalade,6.2,8.0,Automatic 6-spd,14,0.0,0.0,18,13,15.4,24.2,ICE,0.0,0.0,0,,10943
10944.0,RDX 4WD,Acura,2011,5000.0,7447.0,rdx,2.3,4.0,Automatic (S5),19,0.0,0.0,22,17,22.4,31.9,ICE,0.0,0.0,0,,10944
10945.0,xD,Scion,2011,5000.0,7447.0,xd,1.8,4.0,Automatic 4-spd,29,0.0,0.0,33,27,34.5,47.2,ICE,0.0,0.0,0,,10945
10946.0,xD,Scion,2011,5000.0,7447.0,xd,1.8,4.0,Manual 5-spd,29,0.0,0.0,32,27,34.7,46.9,ICE,0.0,0.0,0,,10946
10947.0,MDX 4WD,Acura,2011,5000.0,7447.0,mdx,3.7,6.0,Automatic (S6),18,0.0,0.0,21,16,19.8,28.7,ICE,0.0,0.0,0,,10947
10948.0,ML350 4matic,Mercedes-Benz,2011,5250.0,7865.0,ml-class,3.5,6.0,Automatic 7-spd,17,0.0,0.0,20,15,18.6,27.1,ICE,0.0,0.0,0,,10948
10949.0,ML550 4matic,Mercedes-Benz,2011,5500.0,7867.0,ml-class,5.5,8.0,Automatic 7-spd,15,0.0,0.0,18,13,16.3,25.3,ICE,0.0,0.0,0,,10949
10950.0,R350 4matic,Mercedes-Benz,2011,5500.0,7872.0,r-class,3.5,6.0,Automatic 7-spd,16,0.0,0.0,19,15,18.2,26.4,ICE,0.0,0.0,0,,10950
10951.0,GL450 4matic,Mercedes-Benz,2011,6000.0,7860.0,gl-class,4.7,8.0,Automatic 7-spd,15,0.0,0.0,18,13,15.7,24.2,ICE,0.0,0.0,0,,10951
10952.0,Cayenne S,Porsche,2011,5000.0,7961.0,cayenne,4.8,8.0,Automatic 8-spd,18,0.0,0.0,22,16,19.4629,31.6418,ICE,0.0,0.0,0,,10952
10953.0,Cayenne S Hybrid,Porsche,2011,5000.0,7961.0,cayenne,3.0,6.0,Automatic 8-spd,21,0.0,0.0,24,20,25.0608,33.1281,HEV,0.0,0.0,0,,10953
10954.0,Cayenne Turbo,Porsche,2011,5250.0,7962.0,cayenne,4.8,8.0,Automatic 8-spd,17,0.0,0.0,22,15,18.2815,29.939,ICE,0.0,0.0,0,,10954
10955.0,XC70 AWD,Volvo,2011,4500.0,8058.0,xc70,3.0,6.0,Automatic (S6),19,0.0,0.0,22,17,20.6521,31.2237,ICE,0.0,0.0,0,,10955
10956.0,XC70 AWD,Volvo,2011,4500.0,8058.0,xc70,3.2,6.0,Automatic (S6),20,0.0,0.0,24,18,22.2442,33.3068,ICE,0.0,0.0,0,,10956
10957.0,XC60 AWD,Volvo,2011,4500.0,8053.0,xc60,3.0,6.0,Automatic (S6),19,0.0,0.0,22,17,20.6521,31.2237,ICE,0.0,0.0,0,,10957
10958.0,XC60 AWD,Volvo,2011,4500.0,8053.0,xc60,3.2,6.0,Automatic (S6),20,0.0,0.0,24,18,22.2442,33.3068,ICE,0.0,0.0,0,,10958
10959.0,XC90 AWD,Volvo,2011,5250.0,8061.0,xc90,4.4,8.0,Automatic (S6),16,0.0,0.0,21,14,16.8,27.2,ICE,0.0,0.0,0,,10959
10960.0,XC90 AWD,Volvo,2011,5250.0,8061.0,xc90,3.2,6.0,Automatic (S6),18,0.0,0.0,22,16,19.4,30.4,ICE,0.0,0.0,0,,10960
10961.0,CR-Z,Honda,2011,3000.0,7693.0,cr-z,1.5,4.0,Manual 6-spd,34,0.0,0.0,37,31,40.3,52.2,HEV,0.0,0.0,0,,10961
10962.0,CR-Z,Honda,2011,3000.0,7693.0,cr-z,1.5,4.0,Automatic (AV-S7),36,0.0,0.0,38,34,46.3474,55.6446,HEV,0.0,0.0,0,,10962
10963.0,911 GT2 RS,Porsche,2011,3500.0,7953.0,911,3.6,6.0,Manual 6-spd,19,0.0,0.0,23,16,20.0603,32.2993,ICE,0.0,0.0,0,,10963
10964.0,911 Speedster,Porsche,2011,3500.0,7953.0,911,3.8,6.0,Automatic 7-spd,21,0.0,0.0,26,19,23.2973,37.0666,ICE,0.0,0.0,0,,10964
10965.0,911 GTS,Porsche,2011,3500.0,7953.0,911,3.8,6.0,Manual 6-spd,20,0.0,0.0,25,18,22.4737,34.8617,ICE,0.0,0.0,0,,10965
10966.0,911 GTS,Porsche,2011,3500.0,7953.0,911,3.8,6.0,Automatic 7-spd,21,0.0,0.0,26,19,23.6061,36.7669,ICE,0.0,0.0,0,,10966
10967.0,DB9,Aston Martin,2011,4500.0,7470.0,db9,5.9,12.0,Manual 6-spd,13,0.0,0.0,17,11,13.7715,23.6523,ICE,0.0,0.0,0,,10967
10968.0,DB9,Aston Martin,2011,4500.0,7470.0,db9,5.9,12.0,Automatic (S6),15,0.0,0.0,20,13,16.1311,27.2408,ICE,0.0,0.0,0,,10968
10969.0,Cooper,MINI,2011,3000.0,7895.0,cooper,1.6,4.0,Automatic (S6),31,0.0,0.0,35,28,35.9686,51.6393,ICE,0.0,0.0,0,,10969
10970.0,Cooper,MINI,2011,3000.0,7895.0,cooper,1.6,4.0,Manual 6-spd,32,0.0,0.0,36,29,38.053,53.004,ICE,0.0,0.0,0,,10970
10971.0,Cooper Countryman,MINI,2011,3000.0,7895.0,countryman,1.6,4.0,Automatic (S6),27,0.0,0.0,29,25,32.1,42.0,ICE,0.0,0.0,0,,10971
10972.0,Cooper Countryman,MINI,2011,3000.0,7895.0,countryman,1.6,4.0,Manual 6-spd,30,0.0,0.0,34,27,35.75,49.9494,ICE,0.0,0.0,0,,10972
10973.0,Cooper Convertible,MINI,2011,3075.0,7891.0,cooper,1.6,4.0,Automatic (S6),30,0.0,0.0,34,27,34.7991,50.0457,ICE,0.0,0.0,0,,10973
10974.0,Cooper Convertible,MINI,2011,3075.0,7891.0,cooper,1.6,4.0,Manual 6-spd,30,0.0,0.0,34,27,35.75,49.9494,ICE,0.0,0.0,0,,10974
10975.0,Clubman,MINI,2011,3075.0,7891.0,clubman,1.6,4.0,Automatic (S6),30,0.0,0.0,34,27,34.7991,50.0457,ICE,0.0,0.0,0,,10975
10976.0,Clubman,MINI,2011,3075.0,7891.0,clubman,1.6,4.0,Manual 6-spd,30,0.0,0.0,34,27,35.75,49.9494,ICE,0.0,0.0,0,,10976
10977.0,Cooper S,MINI,2011,3375.0,7898.0,cooper,1.6,4.0,Automatic (S6),28,0.0,0.0,33,25,32.9945,47.8478,ICE,0.0,0.0,0,,10977
10978.0,Cooper S,MINI,2011,3375.0,7898.0,cooper,1.6,4.0,Manual 6-spd,30,0.0,0.0,35,27,34.5014,50.2436,ICE,0.0,0.0,0,,10978
10979.0,Cooper S Convertible,MINI,2011,3125.0,7897.0,cooper,1.6,4.0,Automatic (S6),28,0.0,0.0,33,25,32.9945,47.8478,ICE,0.0,0.0,0,,10979
10980.0,Cooper S Convertible,MINI,2011,3125.0,7897.0,cooper,1.6,4.0,Manual 6-spd,30,0.0,0.0,35,27,34.5014,50.2436,ICE,0.0,0.0,0,,10980
10981.0,John Cooper Works,MINI,2011,4000.0,7903.0,john cooper works,1.6,4.0,Manual 6-spd,28,0.0,0.0,32,25,31.9847,46.5057,ICE,0.0,0.0,0,,10981
10982.0,John Cooper Works Convertible,MINI,2011,3125.0,7900.0,john cooper works,1.6,4.0,Manual 6-spd,28,0.0,0.0,32,25,31.9847,46.5057,ICE,0.0,0.0,0,,10982
10984.0,Civic,Honda,2011,3062.5,7685.0,civic,1.8,4.0,Manual 5-spd,29,0.0,0.0,34,26,33.9,48.6,ICE,0.0,0.0,0,,10984
10985.0,Civic,Honda,2011,3062.5,7685.0,civic,1.8,4.0,Automatic 5-spd,29,0.0,0.0,35,25,33.2814,51.6158,ICE,0.0,0.0,0,,10985
10986.0,Civic,Honda,2011,3062.5,7685.0,civic,2.0,4.0,Manual 6-spd,24,0.0,0.0,29,21,25.6,40.5,ICE,0.0,0.0,0,,10986
10987.0,IS 250/IS 250C,Lexus,2011,3937.5,7777.0,is,2.5,6.0,Automatic (S6),24,0.0,0.0,29,21,27.0032,42.0414,ICE,0.0,0.0,0,,10987
10988.0,IS 250/IS 250C,Lexus,2011,3937.5,7777.0,is,2.5,6.0,Manual 6-spd,22,0.0,0.0,27,19,23.3206,38.437,ICE,0.0,0.0,0,,10988
10989.0,IS 250 AWD,Lexus,2011,4000.0,7776.0,is,2.5,6.0,Automatic (S6),22,0.0,0.0,26,20,24.7899,37.1903,ICE,0.0,0.0,0,,10989
10990.0,IS 350 AWD,Lexus,2011,4000.0,7776.0,is,3.5,6.0,Automatic (S6),20,0.0,0.0,25,18,22.3982,34.7494,ICE,0.0,0.0,0,,10990
10991.0,IS 350/IS 350C,Lexus,2011,4000.0,7778.0,is,3.5,6.0,Automatic (S6),22,0.0,0.0,27,20,24.8373,37.9116,ICE,0.0,0.0,0,,10991
10992.0,IS F,Lexus,2011,4250.0,7779.0,is f,5.0,8.0,Automatic (S8),18,0.0,0.0,23,16,19.6214,32.0888,ICE,0.0,0.0,0,,10992
10993.0,GranTurismo,Maserati,2011,4500.0,7804.0,granturismo,4.2,8.0,Automatic 6-spd,15,0.0,0.0,20,13,16.0642,27.5862,ICE,0.0,0.0,0,,10993
10994.0,GranTurismo,Maserati,2011,4500.0,7804.0,granturismo,4.7,8.0,Automatic 6-spd,15,0.0,0.0,20,13,15.6372,27.9329,ICE,0.0,0.0,0,,10994
10995.0,GranTurismo Convertible,Maserati,2011,4750.0,7805.0,granturismo,4.7,8.0,Automatic 6-spd,15,0.0,0.0,20,12,15.0943,27.2851,ICE,0.0,0.0,0,,10995
10996.0,RX-8,Mazda,2011,3375.0,7816.0,rx-8,1.3,2.0,Manual 6-spd,18,0.0,0.0,22,16,20.4,30.2,ICE,0.0,0.0,0,,10996
10997.0,RX-8,Mazda,2011,3375.0,7816.0,rx-8,1.3,2.0,Automatic (S6),19,0.0,0.0,23,16,20.2,32.1,ICE,0.0,0.0,0,,10997
10998.0,Cooper S Clubman,MINI,2011,3041.6666666666665,7890.0,clubman,1.6,4.0,Automatic (S6),28,0.0,0.0,33,25,32.9945,47.8478,ICE,0.0,0.0,0,,10998
10999.0,Cooper S Clubman,MINI,2011,3041.6666666666665,7890.0,clubman,1.6,4.0,Manual 6-spd,30,0.0,0.0,35,27,34.5014,50.2436,ICE,0.0,0.0,0,,10999
11000.0,John Cooper Works Clubman,MINI,2011,3125.0,7896.0,clubman,1.6,4.0,Manual 6-spd,28,0.0,0.0,32,25,31.9847,46.5057,ICE,0.0,0.0,0,,11000
11001.0,Yaris,Toyota,2011,2625.0,8028.0,yaris,1.5,4.0,Automatic 4-spd,31,0.0,0.0,34,29,37.4777,48.8975,ICE,0.0,0.0,0,,11001
11002.0,Yaris,Toyota,2011,2625.0,8028.0,yaris,1.5,4.0,Manual 5-spd,31,0.0,0.0,35,29,37.6671,50.6381,ICE,0.0,0.0,0,,11002
11003.0,Cruze,Chevrolet,2011,3375.0,7570.0,cruze,1.8,4.0,Manual 6-spd,29,0.0,0.0,35,26,33.4,50.8,ICE,0.0,0.0,0,,11003
11004.0,Cruze,Chevrolet,2011,3375.0,7570.0,cruze,1.4,4.0,Automatic (S6),26,0.0,0.0,34,22,30.6,50.4,ICE,0.0,0.0,0,,11004
11005.0,Cube,Nissan,2011,3375.0,7570.0,cube,1.8,4.0,Automatic (variable gear ratios),28,0.0,0.0,30,26,34.4261,43.5856,ICE,0.0,0.0,0,,11005
11006.0,Cube,Nissan,2011,3375.0,7570.0,cube,1.8,4.0,Manual 6-spd,27,0.0,0.0,29,25,32.2,41.6,ICE,0.0,0.0,0,,11006
11007.0,Cruze,Chevrolet,2011,3375.0,7570.0,cruze,1.8,4.0,Automatic 6-spd,28,0.0,0.0,35,24,28.5,49.1,ICE,0.0,0.0,0,,11007
11008.0,Civic Hybrid,Honda,2011,3125.0,7687.0,civic,1.3,4.0,Automatic (variable gear ratios),41,0.0,0.0,43,39,54.6,65.0,HEV,0.0,0.0,0,,11008
11009.0,GS 450h,Lexus,2011,4500.0,7772.0,gs,3.5,6.0,Automatic (AV-S6),23,0.0,0.0,25,22,27.9,35.3494,HEV,0.0,0.0,0,,11009
11010.0,Cooper S Countryman,MINI,2011,6000.0,7901.0,countryman,1.6,4.0,Automatic (S6),28,0.0,0.0,31,25,32.2,45.3,ICE,0.0,0.0,0,,11010
11011.0,Cooper S Countryman,MINI,2011,6000.0,7901.0,countryman,1.6,4.0,Manual 6-spd,28,0.0,0.0,32,26,33.9,45.5,ICE,0.0,0.0,0,,11011
11012.0,Armada 4WD,Nissan,2011,6000.0,7901.0,armada,5.6,8.0,Automatic 5-spd,14,0.0,0.0,18,12,15.0924,24.1925,ICE,0.0,0.0,0,,11012
11013.0,Cooper S Countryman All4,MINI,2011,3500.0,7899.0,countryman,1.6,4.0,Automatic (S6),26,0.0,0.0,30,23,30.0,42.8,ICE,0.0,0.0,0,,11013
11014.0,Cooper S Countryman All4,MINI,2011,3500.0,7899.0,countryman,1.6,4.0,Manual 6-spd,27,0.0,0.0,30,25,32.7,43.7,ICE,0.0,0.0,0,,11014
11015.0,tC,Scion,2011,3443.181818181818,7980.0,tc,2.5,4.0,Automatic (S6),25,0.0,0.0,30,22,28.7362,43.2617,ICE,0.0,0.0,0,,11015
11016.0,tC,Scion,2011,3443.181818181818,7980.0,tc,2.5,4.0,Manual 6-spd,25,0.0,0.0,30,23,28.896,42.904,ICE,0.0,0.0,0,,11016
11017.0,Kizashi S,Suzuki,2011,3750.0,7991.0,kizashi,2.4,4.0,Automatic (variable gear ratios),26,0.0,0.0,31,23,29.8696,44.0818,ICE,0.0,0.0,0,,11017
11018.0,Kizashi,Suzuki,2011,3750.0,7991.0,kizashi,2.4,4.0,Automatic (variable gear ratios),25,0.0,0.0,30,23,29.2794,42.3947,ICE,0.0,0.0,0,,11018
